File,EmfPlusRecordTypeDrawDriverString,EmfPlusRecordTypeDrawImagePoints,EmfPlusRecordTypeDrawLines,EmfPlusRecordTypeDrawPath,EmfPlusRecordTypeEndOfFile,EmfPlusRecordTypeFillPath,EmfPlusRecordTypeFillRects,EmfPlusRecordTypeGetDC,EmfPlusRecordTypeHeader,EmfPlusRecordTypeMultiplyWorldTransform,EmfPlusRecordTypeObject,EmfPlusRecordTypeResetWorldTransform,EmfPlusRecordTypeRestore,EmfPlusRecordTypeSave,EmfPlusRecordTypeSetAntiAliasMode,EmfPlusRecordTypeSetClipPath,EmfPlusRecordTypeSetClipRect,EmfPlusRecordTypeSetClipRegion,EmfPlusRecordTypeSetCompositingQuality,EmfPlusRecordTypeSetInterpolationMode,EmfPlusRecordTypeSetPageTransform,EmfPlusRecordTypeSetPixelOffsetMode,EmfPlusRecordTypeSetRenderingOrigin,EmfPlusRecordTypeSetTextRenderingHint,EmfPlusRecordTypeSetWorldTransform,EmfRecordTypeBeginPath,EmfRecordTypeBitBlt,EmfRecordTypeCloseFigure,EmfRecordTypeCreateBrushIndirect,EmfRecordTypeDeleteObject,EmfRecordTypeEndPath,EmfRecordTypeEOF,EmfRecordTypeExtCreatePen,EmfRecordTypeExtSelectClipRgn,EmfRecordTypeFillPath,EmfRecordTypeHeader,EmfRecordTypeMoveToEx,EmfRecordTypePolyBezierTo16,EmfRecordTypePolyLineTo,EmfRecordTypePolyPolygon16,EmfRecordTypePolyPolyline16,EmfRecordTypeRestoreDC,EmfRecordTypeSaveDC,EmfRecordTypeSelectClipPath,EmfRecordTypeSelectObject,EmfRecordTypeSetBkMode,EmfRecordTypeSetMapMode,EmfRecordTypeSetMiterLimit,EmfRecordTypeSetPolyFillMode,EmfRecordTypeSetViewportExtEx,EmfRecordTypeSetViewportOrgEx,EmfRecordTypeSetWindowExtEx,EmfRecordTypeSetWindowOrgEx,EmfRecordTypeStretchDIBits,EmfRecordTypeStrokeAndFillPath,EmfRecordTypeStrokePath,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SupportBundleRelay-Ex1\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SupportBundleRelay-Ex1\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,14,5,1,2,0,4,1,6,6,0,13,0,1,1,1,14,1,1,0,18,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SupportBundleRelay-Ex2\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SupportBundleRelay-Ex2\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,14,5,1,2,0,4,1,6,6,0,11,0,1,1,1,14,1,1,0,16,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Swarm(as instance)\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Swarm(as instance)\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,2,3,6,1,1,0,6,1,7,7,0,2,0,0,0,0,3,1,1,0,8,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Swarm-FeaturesDiagram\docProps\thumbnail.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Swarm-FeaturesDiagram\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,563,95,148,362,1,53,0,356,1,571,571,0,484,21,0,0,0,148,1,1,6,840,1,1,1,1,0,0,6,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmFSVM\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmFSVM\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,5,8,10,1,3,0,9,1,11,11,0,6,0,0,0,0,8,1,1,1,16,1,1,1,1,0,1,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmNode\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmNode\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,9,10,9,1,1,0,9,1,11,11,0,13,0,0,0,0,10,1,1,0,22,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-1\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-1\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,9,12,8,1,3,0,8,1,10,10,0,14,1,0,0,0,12,1,1,0,22,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-2\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-2\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,14,17,9,1,3,0,9,1,12,12,0,24,1,0,0,0,17,1,1,0,33,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-3\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-3\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,9,12,8,1,3,0,8,1,10,10,0,14,1,0,0,0,12,1,1,0,22,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-All\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmPackedAppliances-All\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,37,44,26,1,7,0,26,1,34,34,0,62,3,0,0,0,44,1,1,0,88,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmVM\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SwarmVM\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,5,8,9,1,3,0,8,1,10,10,0,5,0,0,0,0,8,1,1,1,14,1,1,1,1,0,1,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SynchronousMirroring\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SynchronousMirroring\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,5,4,1,2,0,4,1,5,5,0,0,1,0,0,0,5,1,1,1,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SynchronousMirroring-Blue\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\SynchronousMirroring-Blue\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,7,5,1,3,0,5,1,7,7,0,0,1,0,0,0,7,1,1,1,5,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Tablet\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Tablet\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,3,1,1,0,3,1,5,5,0,0,0,0,0,0,4,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\TapeStorage\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\TapeStorage\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,4,2,1,1,0,2,1,4,4,0,2,0,0,0,0,4,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ThinProvisioning\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ThinProvisioning\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,4,1,1,0,4,1,5,5,0,0,0,0,0,0,3,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ThinProvisioning-Blue\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ThinProvisioning-Blue\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,4,1,1,0,4,1,5,5,0,0,0,0,0,0,3,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\TV\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\TV\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,1,1,0,3,1,3,3,0,0,0,0,0,0,4,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\UniversalNamespace\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\UniversalNamespace\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,2,3,2,1,1,0,2,1,18,18,0,0,0,0,0,0,3,1,1,0,2,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\UniversalNamespace-Blue\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\UniversalNamespace-Blue\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,2,3,3,1,1,0,3,1,20,20,0,0,0,0,0,0,3,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\UPS\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\UPS\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,1,0,1,1,1,1,0,5,0,0,0,0,5,1,1,0,6,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-Aqua\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-Aqua\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-DarkBlue\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-DarkBlue\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-Gold\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-Gold\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-Gray\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-Gray\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-LightBlue\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\User-LightBlue\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-3-wayMirror\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-3-wayMirror\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,18,3,1,7,0,3,1,4,4,0,11,3,0,0,0,18,1,1,0,14,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-Dual\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-Dual\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,10,1,1,5,0,1,1,2,2,0,2,2,0,0,0,10,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-Mirrored\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-Mirrored\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,12,2,1,5,0,2,1,3,3,0,6,2,0,0,0,12,1,1,0,8,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-Multiple\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDisk-Multiple\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,11,2,1,5,0,2,1,3,3,0,2,2,0,0,0,11,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDiskSingle\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vDiskSingle\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,1,3,0,1,1,2,2,0,1,1,0,0,0,6,1,1,0,2,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\VDI-VM\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\VDI-VM\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,1,0,0,0,2,0,0,0,0,3,1,1,0,2,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\veeam\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\veeam\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,3,1,1,0,2,1,4,3,1,0,0,1,1,1,3,1,1,0,3,1,1,1,1,1,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\VeeamAppServer\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\VeeamAppServer\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,9,5,1,4,0,4,1,6,5,1,1,1,1,1,1,9,1,1,0,6,1,1,1,1,1,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vFilo(as instance)\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vFilo(as instance)\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,3,2,1,1,0,2,1,3,3,0,6,0,0,0,0,3,1,1,0,8,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vFilO-FeaturesDiagram\docProps\thumbnail.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vFilO-FeaturesDiagram\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,431,107,154,285,1,47,0,285,1,441,441,0,388,23,0,0,0,154,1,1,0,673,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\vFiloNode\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
